adjusted_final_probs,adjusted_pred_final_label,base_final_probs,base_pred_final_label,claim_predicate_families,detector_notes,evidence_predicate_families,gold_final_label,id,predicate_conflict_pair,predicate_detector_mode,predicate_mismatch_flag,seed,selected_alpha,split,stage15_probe_type
"[0.21878862380981443, 0.5621185302734375, 0.21909284591674805]",NOT_ENTITLED,"[0.21878862380981443, 0.5621185302734375, 0.21909284591674805]",NOT_ENTITLED,['select'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_100_evidence_truncation__probe,,lexical_predicate,0,2,1.5,heldout,sufficiency_control
"[0.2189595219647956, 0.5623896634222617, 0.21865081461294272]",NOT_ENTITLED,"[0.2189595219647956, 0.5623896634222617, 0.21865081461294272]",NOT_ENTITLED,['open'],low_overlap:0.333,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_134_evidence_truncation__probe,,lexical_predicate,0,2,1.5,heldout,sufficiency_control
"[0.21841363608837128, 0.562993586063385, 0.21859277784824374]",NOT_ENTITLED,"[0.21841363608837128, 0.562993586063385, 0.21859277784824374]",NOT_ENTITLED,['restore'],low_overlap:0.600,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__wetland_restoration_evidence_truncation__probe,,lexical_predicate,0,2,1.5,calibration,sufficiency_control
"[0.22052634748189215, 0.5611178529762262, 0.21835579954188164]",NOT_ENTITLED,"[0.22052634748189215, 0.5611178529762262, 0.21835579954188164]",NOT_ENTITLED,['restore'],low_overlap:0.000,[],NOT_ENTITLED,stage15_sufficiency_control__stage14_sufficiency_drop__generated_fact_124_evidence_deletion__probe,,lexical_predicate,0,2,1.5,calibration,sufficiency_control
"[0.21882692631563322, 0.5263790049069823, 0.2547940687773844]",NOT_ENTITLED,"[0.21882692631563322, 0.5263790049069823, 0.2547940687773844]",NOT_ENTITLED,['publish'],no_known_conflict;overlap:0.818,['publish'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_090_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.18734815716743466, 0.2861059606075287, 0.5265458822250366]",SUPPORT,"[0.18734815716743466, 0.2861059606075287, 0.5265458822250366]",SUPPORT,['select'],no_known_conflict;overlap:0.833,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_177_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.21862179692452544, 0.5068401845347936, 0.27453801854068094]",NOT_ENTITLED,"[0.21862179692452544, 0.5068401845347936, 0.27453801854068094]",NOT_ENTITLED,['approve'],no_known_conflict;overlap:0.818,['approve'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_066_location_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_location_mismatch
"[0.21763322923133926, 0.5614315783764187, 0.22093519239224205]",NOT_ENTITLED,"[0.21763322923133926, 0.5614315783764187, 0.22093519239224205]",NOT_ENTITLED,['select'],no_known_conflict;overlap:0.818,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_051_location_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_location_mismatch
"[0.21670125101951881, 0.4427018993690327, 0.3405968496114485]",NOT_ENTITLED,"[0.21670125101951881, 0.4427018993690327, 0.3405968496114485]",NOT_ENTITLED,"['approve', 'direct']",no_known_conflict;overlap:0.818,"['approve', 'direct']",NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_241_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.12303696389441243, 0.12846162723807056, 0.7485014088675169]",SUPPORT,"[0.12303696389441243, 0.12846162723807056, 0.7485014088675169]",SUPPORT,['deliver'],no_known_conflict;overlap:0.833,['deliver'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_168_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.21721175184758368, 0.4573582666100363, 0.32542998154238006]",NOT_ENTITLED,"[0.21721175184758368, 0.4573582666100363, 0.32542998154238006]",NOT_ENTITLED,['deliver'],no_known_conflict;overlap:0.800,['deliver'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_266_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.1570894913998095, 0.19772054844261852, 0.645189960157572]",SUPPORT,"[0.1570894913998095, 0.19772054844261852, 0.645189960157572]",SUPPORT,['select'],no_known_conflict;overlap:0.800,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_044_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.21886900067329407, 0.5202816128730774, 0.2608493864536286]",NOT_ENTITLED,"[0.21886900067329407, 0.5202816128730774, 0.2608493864536286]",NOT_ENTITLED,"['direct', 'select']",no_known_conflict;overlap:0.800,"['direct', 'select']",NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_037_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.2177914944620208, 0.5585043943151177, 0.22370411122286155]",NOT_ENTITLED,"[0.2177914944620208, 0.5585043943151177, 0.22370411122286155]",NOT_ENTITLED,"['approve', 'direct']",no_known_conflict;overlap:0.818,"['approve', 'direct']",NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_283_location_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_location_mismatch
"[0.21954079299480908, 0.4942498578764477, 0.2862093491287433]",NOT_ENTITLED,"[0.21954079299480908, 0.4942498578764477, 0.2862093491287433]",NOT_ENTITLED,['publish'],no_known_conflict;overlap:0.833,['publish'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_293_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.21275349817414588, 0.39248074911592157, 0.3947657527099326]",SUPPORT,"[0.21275349817414588, 0.39248074911592157, 0.3947657527099326]",SUPPORT,['select'],no_known_conflict;overlap:0.833,['select'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_149_location_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_location_mismatch
"[0.21842120913298738, 0.49147511260919435, 0.2901036782578182]",NOT_ENTITLED,"[0.21842120913298738, 0.49147511260919435, 0.2901036782578182]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.833,['restore'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_131_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.20157533895785656, 0.3267604356080618, 0.4716642254340817]",SUPPORT,"[0.20157533895785656, 0.3267604356080618, 0.4716642254340817]",SUPPORT,['restore'],no_known_conflict;overlap:1.000,['restore'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__wetland_restoration_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.21929675196880458, 0.4884395533472632, 0.29226369468393215]",NOT_ENTITLED,"[0.21929675196880458, 0.4884395533472632, 0.29226369468393215]",NOT_ENTITLED,['direct'],no_known_conflict;overlap:0.909,['direct'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__opera_premiere_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.2181160235966437, 0.5571187568569553, 0.22476521954640094]",NOT_ENTITLED,"[0.2181160235966437, 0.5571187568569553, 0.22476521954640094]",NOT_ENTITLED,['publish'],no_known_conflict;overlap:0.909,['publish'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__glacier_study_location_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_location_mismatch
"[0.15130556443457763, 0.18734594342056168, 0.6613484921448606]",SUPPORT,"[0.15130556443457763, 0.18734594342056168, 0.6613484921448606]",SUPPORT,['approve'],no_known_conflict;overlap:0.833,['approve'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_129_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.21771616584908468, 0.5599304866811489, 0.2223533474697665]",NOT_ENTITLED,"[0.21771616584908468, 0.5599304866811489, 0.2223533474697665]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.833,['restore'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_243_location_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_location_mismatch
"[0.21645040487571945, 0.45156260652001784, 0.3319869886042626]",NOT_ENTITLED,"[0.21645040487571945, 0.45156260652001784, 0.3319869886042626]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.833,['launch'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_137_location_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_location_mismatch
"[0.21824927817289358, 0.48444196674573614, 0.29730875508137017]",NOT_ENTITLED,"[0.21824927817289358, 0.48444196674573614, 0.29730875508137017]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.800,['launch'],NOT_ENTITLED,stage15_frame_location_mismatch__stage14_frame_swap__generated_fact_242_location_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_location_mismatch
"[0.21984667568713465, 0.5434252266626907, 0.23672809765017472]",NOT_ENTITLED,"[0.21984667568713465, 0.5434252266626907, 0.23672809765017472]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.833,['restore'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_117_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.21760591540327792, 0.5623643910532535, 0.22002969354346855]",NOT_ENTITLED,"[0.21760591540327792, 0.5623643910532535, 0.22002969354346855]",NOT_ENTITLED,['approve'],no_known_conflict;overlap:0.833,['approve'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_185_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21742942087141934, 0.5643550325737903, 0.21821554655479034]",NOT_ENTITLED,"[0.21742942087141934, 0.5643550325737903, 0.21821554655479034]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.833,['launch'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_263_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21739047441794762, 0.5649040853246438, 0.21770544025740862]",NOT_ENTITLED,"[0.21739047441794762, 0.5649040853246438, 0.21770544025740862]",NOT_ENTITLED,['publish'],no_known_conflict;overlap:0.833,['publish'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_251_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.21754824466859565, 0.5631771515853061, 0.21927460374609817]",NOT_ENTITLED,"[0.21754824466859565, 0.5631771515853061, 0.21927460374609817]",NOT_ENTITLED,['select'],no_known_conflict;overlap:0.833,['select'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_107_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.22024711966514585, 0.5121484398841858, 0.26760444045066833]",NOT_ENTITLED,"[0.22024711966514585, 0.5121484398841858, 0.26760444045066833]",NOT_ENTITLED,['publish'],no_known_conflict;overlap:0.833,['publish'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_279_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21801558786677086, 0.5539510415181828, 0.22803337061504633]",NOT_ENTITLED,"[0.21801558786677086, 0.5539510415181828, 0.22803337061504633]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.909,['launch'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_102_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.213333559830997, 0.4254324987788497, 0.36123394139015325]",NOT_ENTITLED,"[0.213333559830997, 0.4254324987788497, 0.36123394139015325]",NOT_ENTITLED,"['direct', 'select']",no_known_conflict;overlap:0.909,"['direct', 'select']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_163_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.2186968987791806, 0.5068329127679143, 0.27447018845290505]",NOT_ENTITLED,"[0.2186968987791806, 0.5068329127679143, 0.27447018845290505]",NOT_ENTITLED,['open'],no_known_conflict;overlap:0.818,"['direct', 'open']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_064_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21755356893262678, 0.4837812771666812, 0.2986651539006921]",NOT_ENTITLED,"[0.21755356893262678, 0.4837812771666812, 0.2986651539006921]",NOT_ENTITLED,"['direct', 'open']",no_known_conflict;overlap:0.900,"['direct', 'open']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_043_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.2185209626400184, 0.542454882190976, 0.23902415516900555]",NOT_ENTITLED,"[0.2185209626400184, 0.542454882190976, 0.23902415516900555]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.909,['restore'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_180_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21901734499659156, 0.5155180173444452, 0.26546463765896317]",NOT_ENTITLED,"[0.21901734499659156, 0.5155180173444452, 0.26546463765896317]",NOT_ENTITLED,['launch'],no_known_conflict;overlap:0.909,['launch'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_144_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21869590552604337, 0.5403998413622403, 0.24090425311171632]",NOT_ENTITLED,"[0.21869590552604337, 0.5403998413622403, 0.24090425311171632]",NOT_ENTITLED,['deliver'],no_known_conflict;overlap:0.833,"['deliver', 'direct']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_280_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.21842970279499446, 0.5480274639729777, 0.2335428332320278]",NOT_ENTITLED,"[0.21842970279499446, 0.5480274639729777, 0.2335428332320278]",NOT_ENTITLED,['deliver'],no_known_conflict;overlap:0.833,"['deliver', 'direct']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_154_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21886820624456949, 0.49786938745951165, 0.28326240629591887]",NOT_ENTITLED,"[0.21886820624456949, 0.49786938745951165, 0.28326240629591887]",NOT_ENTITLED,['approve'],no_known_conflict;overlap:0.909,['approve'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_108_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21330053786485584, 0.426561289629917, 0.36013817250522717]",NOT_ENTITLED,"[0.21330053786485584, 0.426561289629917, 0.36013817250522717]",NOT_ENTITLED,['restore'],no_known_conflict;overlap:0.800,['restore'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__railway_restoration_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21758393943309787, 0.5629701614379883, 0.21944589912891388]",NOT_ENTITLED,"[0.21758393943309787, 0.5629701614379883, 0.21944589912891388]",NOT_ENTITLED,['approve'],no_known_conflict;overlap:0.818,['approve'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_059_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.21778959035873416, 0.5594572424888611, 0.22275316715240479]",NOT_ENTITLED,"[0.21778959035873416, 0.5594572424888611, 0.22275316715240479]",NOT_ENTITLED,['select'],no_known_conflict;overlap:0.818,['select'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_065_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21866597561040485, 0.4984382465249038, 0.2828957778646912]",NOT_ENTITLED,"[0.21866597561040485, 0.4984382465249038, 0.2828957778646912]",NOT_ENTITLED,"['deliver', 'direct']",no_known_conflict;overlap:0.909,"['deliver', 'direct']",NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_259_role_swap__probe,,lexical_predicate,0,2,1.5,heldout,frame_role_mismatch
"[0.21962783903438093, 0.529603413796374, 0.2507687471692451]",NOT_ENTITLED,"[0.21962783903438093, 0.529603413796374, 0.2507687471692451]",NOT_ENTITLED,['open'],no_known_conflict;overlap:0.833,['open'],NOT_ENTITLED,stage15_frame_role_mismatch__stage14_frame_swap__generated_fact_141_role_swap__probe,,lexical_predicate,0,2,1.5,calibration,frame_role_mismatch
"[0.033395280224944035, 0.8006116958292516, 0.16599302394580434]",NOT_ENTITLED,"[0.13958412408828735, 0.166605532169342, 0.6938103437423706]",SUPPORT,"['direct', 'publish']",known_conflict;overlap:0.909,"['direct', 'present']",NOT_ENTITLED,stage15_predicate_mismatch__stage14_predicate_swap__generated_fact_181_predicate_swap__probe,publish|present,lexical_predicate,1,2,1.5,calibration,predicate_mismatch
"[0.022589076322665082, 0.9419791267278226, 0.03543179694951242]",NOT_ENTITLED,"[0.21529963084904694, 0.4469949802903077, 0.3377053888606454]",NOT_ENTITLED,['deliver'],known_conflict;overlap:0.917,['inspect'],NOT_ENTITLED,stage15_predicate_mismatch__stage14_predicate_swap__generated_fact_112_predicate_swap__probe,deliver|inspect,lexical_predicate,1,2,1.5,calibration,predicate_mismatch
"[0.027068529156321748, 0.9067924203774115, 0.06613905046626674]",NOT_ENTITLED,"[0.1956467213841247, 0.32631147943070654, 0.4780417991851688]",SUPPORT,['restore'],known_conflict;overlap:0.917,['survey'],NOT_ENTITLED,stage15_predicate_mismatch__stage14_predicate_swap__generated_fact_208_predicate_swap__probe,restore|survey,lexical_predicate,1,2,1.5,calibration,predicate_mismatch
"[0.021652763413428304, 0.9520241929456497, 0.026323043640922115]",NOT_ENTITLED,"[0.22702932833004022, 0.4969734327357963, 0.2759972389341635]",NOT_ENTITLED,"['direct', 'launch']",known_conflict;overlap:0.909,"['direct', 'test']",NOT_ENTITLED,stage15_predicate_mismatch__stage14_predicate_swap__generated_fact_109_predicate_swap__probe,launch|test,lexical_predicate,1,2,1.5,heldout,predicate_mismatch
"[0.03663044514200039, 0.8146937205079442, 0.1486758343500554]",NOT_ENTITLED,"[0.1621767032795162, 0.17957968054949286, 0.6582436161709909]",SUPPORT,"['direct', 'open']",known_conflict;overlap:0.909,"['direct', 'plan']",NOT_ENTITLED,stage15_predicate_mismatch__stage14_predicate_swap__generated_fact_211_predicate_swap__probe,open|plan,lexical_predicate,1,2,1.5,calibration,predicate_mismatch
"[0.0364191138554896, 0.9069110155766706, 0.05666987056783977]",NOT_ENTITLED,"[0.26344573497772217, 0.3266201913356781, 0.40993407368659973]",SUPPORT,"['direct', 'launch']",known_conflict;overlap:0.909,"['direct', 'test']",NOT_ENTITLED,stage15_predicate_mismatch__stage14_predicate_swap__generated_fact_151_predicate_swap__probe,launch|test,lexical_predicate,1,2,1.5,calibration,predicate_mismatch
